preco,vendido,km_por_ano,idade_carro,modelo_carro
104688.45,1,29547.55584,25,24
89945.11,0,49984.615296,11,11
109791.01,1,31348.411776,11,10
33252.76,1,31380.598656000002,25,27
32086.37,1,46244.499840000004,11,11
47619.91,1,34048.891008,22,24
62753.78,0,18291.803904,20,20
58449.23,1,16899.721344,26,27
57247.39,1,16350.93504,20,22
30189.2,1,14516.28288,25,27
33006.8,1,32209.410816000003,23,25
56810.27,1,22522.76928,24,24
69324.62,0,25823.533824000002,23,25
46243.78,1,20470.85568,19,18
96549.15,0,21904.781184000003,13,14
82276.93,0,24923.910528,26,24
49452.59,1,21462.211584,18,18
89586.74,0,10211.287680000001,21,23
71734.04,0,19519.733376,15,14
54150.58,1,30012.656256000002,13,13
105993.97,1,25240.951296000003,24,26
32824.29,1,18010.168704,14,14
74156.82,0,36150.694272,10,11
32087.27,1,25028.517888000002,12,12
75548.62,0,12168.249984,20,22
67967.27,0,26113.215744,26,25
92917.97,1,8399.166336,15,16
83449.16,1,15126.224256000001,15,15
32915.05,1,19049.804928,25,24
81625.08,0,26031.1392,26,25
55084.95,1,28390.437504,26,28
47821.4,1,31024.933632000004,18,16
79851.2,0,10729.496448,12,10
72161.89,0,24613.307136000003,21,19
30258.21,1,10703.746944,26,26
57591.69,1,31631.656320000002,20,20
17657.61,1,18661.953024000002,26,28
75608.77,0,33179.845248000005,25,25
75025.97,0,23760.354816000003,15,16
55869.87,1,30432.695040000002,26,26
95872.23,1,22572.658944000003,18,19
74728.97,1,19664.574336,23,22
106181.56,0,21684.301056,24,23
91717.96,0,26113.215744,19,17
66006.77,0,38753.003520000006,20,18
89608.22,0,18097.07328,26,24
32043.53,1,14345.692416000002,22,23
73869.71,0,28470.904704,21,20
77372.01,1,22422.989952,24,24
90713.59,1,19110.960000000003,23,23
62955.87,1,7694.273664,20,18
61806.56,1,23092.477056000003,22,24
67217.37,0,24249.595392000003,10,8
83027.74,0,14403.6288,11,10
102362.04,1,28736.446464,16,15
78816.24,0,30851.124480000002,20,18
69587.16,0,30643.519104000003,23,22
39757.22,1,18999.915264000003,18,20
54909.38,1,15509.248128000001,20,18
25978.43,1,10098.633600000001,24,24
91382.87,1,18114.776064,14,14
40121.49,1,18475.26912,7,6
93117.24,0,21224.028672,23,22
39805.7,1,15633.167616,19,20
25676.24,1,23641.26336,18,20
42462.28,0,25500.05568,21,19
43737.98,1,18352.958976,24,23
26859.12,1,16795.113984,19,18
82480.43,1,10732.715136,16,16
67956.73,1,16527.962880000003,22,22
29462.7,1,13079.138688000001,21,20
83467.45,0,17256.995712,23,22
83919.08,0,26591.190912000002,18,18
47945.07,1,23617.1232,25,23
19023.81,1,22749.686784,26,25
34290.76,1,26723.157120000003,25,24
35791.2,1,16622.914176000002,17,18
93173.91,1,18048.792960000002,18,17
93417.91,0,20437.059456000003,24,22
31856.91,1,33751.162368000005,20,20
91498.09,0,13666.549248000001,21,22
78205.51,0,29201.54688,20,21
49015.01,1,18600.797952,23,24
22420.28,1,19333.049472000002,19,19
19734.94,1,14733.54432,24,24
16356.05,1,11917.19232,26,25
101561.4,0,14739.981696,22,21
86217.44,1,19370.064384,11,11
64727.51,0,15483.498624000002,17,17
46090.52,1,17022.031488,23,21
112786.56,1,13581.254016,12,14
67443.04,0,32058.132480000004,19,18
49495.18,1,19841.602176,23,25
106864.27,1,21706.831872000002,17,15
96929.39,0,27429.659136000002,19,20
53350.32,0,36501.531264000005,15,13
87667.46,0,21117.811968,20,19
67670.18,0,34327.30752,25,25
94572.76,0,18433.426176,15,14
20151.34,1,33854.160384,24,24
54724.63,1,30331.306368,13,13
56448.59,1,23863.352832,19,19
66867.53,1,9641.579904,17,16
20352.19,1,18954.853632000002,22,24
57780.5,1,23486.766336,21,20
24075.13,1,23211.568512,24,25
65406.4,0,27722.559744000002,20,22
98283.49,0,44247.303936000004,15,13
70604.47,0,36213.458688,21,21
73184.4,0,17524.146816,26,28
39300.99,1,29328.685056000002,24,24
44107.56,0,9651.235968,18,18
54445.16,1,14316.724224000001,25,27
87984.31,0,21132.296064000002,26,26
18460.61,1,19590.544512,21,21
20643.46,1,27370.113408,18,16
11802.81,1,25887.907584,24,24
72125.67,0,31922.947584,22,21
78066.47,1,14590.312704000002,20,18
37624.31,1,18969.337728000002,19,20
59471.09,1,32531.279616000003,14,13
53319.63,0,19260.628992,24,26
68691.64,0,15573.621888000001,17,16
68005.85,1,15881.006592000002,23,21
104132.15,1,11973.51936,22,23
90839.57,0,29140.391808,25,26
45593.6,1,18269.273088,8,6
70890.7,1,17245.730304,23,24
93651.83,0,30413.382912,13,14
36981.96,1,31884.323328000002,18,19
83663.91,0,44359.958016000004,25,25
53366.36,1,32154.693120000004,24,25
84246.6,0,20237.5008,24,26
42583.64,1,49630.559616000006,15,17
84181.95,0,36168.397056,19,19
61482.86,0,29309.372928,14,12
20116.56,1,14633.764992,24,26
72930.5,0,27613.124352000003,8,7
69029.03,1,22664.391552,26,28
80878.51,0,13598.956800000002,18,18
67882.88,0,27616.343040000003,17,17
44434.99,1,21462.211584,19,19
113364.43,1,17820.266112,15,16
91158.69,0,26378.757504,18,16
40896.05,1,10523.500416,17,15
21041.66,1,16165.860480000001,24,25
59253.79,1,16713.03744,12,12
76769.9,1,22748.07744,9,10
43342.37,1,47866.718592000005,11,12
51785.57,1,27560.016000000003,24,25
106324.44,1,20911.815936000003,26,28
26054.34,1,23037.75936,26,25
82309.1,0,24835.396608000003,22,24
68173.85,0,15248.5344,23,22
45684.28,1,19588.935168,25,26
94668.73,0,18220.992768,15,14
105004.09,0,23753.91744,10,11
90474.64,0,13668.158592000002,17,16
45179.3,1,19265.457024000003,19,21
115416.64,1,27807.854976000002,22,20
65996.9,0,20097.487872,14,16
73909.62,1,23425.611264000003,11,12
29278.64,1,32577.950592,17,17
95287.93,0,16619.695488,23,25
43868.22,0,17099.280000000002,17,16
38057.6,1,21187.01376,16,17
85746.68,0,28506.310272000002,26,28
77586.28,0,13767.93792,18,16
34391.96,1,17387.352576,15,15
84181.77,0,35862.621696,9,7
80582.75,1,23246.97408,19,21
55242.52,1,34407.77472,20,20
73122.2,0,25086.454272000003,26,27
54860.65,1,28543.325184,20,21
34251.51,1,24513.527808000003,18,18
105030.72,0,15675.01056,15,13
70692.7,0,12325.965696000001,25,23
44276.97,1,17020.422144,18,19
87552.69,0,29695.615488000003,15,15
41331.87,1,22004.560512,23,25
102573.08,0,19572.841728000003,14,13
68748.99,0,20710.647936,23,23
68038.28,0,19513.296000000002,14,12
85954.73,0,20258.422272,26,24
29849.24,1,14863.901184,18,18
70596.37,0,24222.236544000003,18,17
64262.65,0,23998.537728000003,18,17
42270.39,1,20081.394432,22,21
91633.18,1,15892.272,13,15
33564.31,1,23911.633152000002,13,12
26850.29,1,16083.783936000002,15,14
102766.95,0,27613.124352000003,26,28
78426.56,1,17427.586176,26,28
45952.83,1,21318.979968,25,23
75367.58,0,16006.535424000002,16,14
87547.13,1,9654.454656,21,19
98926.08,0,30706.28352,25,25
69364.54,0,39456.286848,14,15
99630.87,0,26098.731648,21,23
67507.15,0,15567.184512000002,10,10
104882.79,1,12678.412032,20,20
89299.29,1,18703.795968000002,24,25
14878.44,1,22245.962112,24,23
96046.33,0,18587.9232,14,15
44330.62,1,33178.235904,26,26
34101.17,1,35309.00736,23,23
102101.78,1,19217.176704,18,19
63295.82,1,20084.61312,26,28
57312.82,0,21524.976000000002,22,24
59675.71,1,37966.034304,8,10
89722.83,0,30060.936576000004,23,24
67960.67,1,11027.225088000001,13,11
111550.7,1,13016.374272000001,25,26
57380.48,1,24574.68288,11,10
9875.3,1,19709.635968000002,26,27
71588.48,0,12715.426944,13,13
65225.76,0,26438.303232000002,18,18
39190.53,1,22273.32096,14,12
29573.71,1,37296.5472,22,22
106415.22,0,22741.640064000003,19,17
94956.21,0,26716.719744,20,20
77199.25,0,20424.184704000003,24,24
48492.7,0,14509.845504,16,14
96772.76,0,16568.196480000002,24,25
76977.94,0,13972.324608,20,18
33967.01,1,25294.059648000002,19,21
63803.58,0,34433.524224,23,24
91441.22,0,42530.133888000004,14,14
81494.05,0,23702.418432000002,21,20
37135.83,1,10428.549120000001,18,18
79273.85,0,22350.569472000003,15,16
84081.73,0,18253.179648,20,21
51808.58,1,30669.268608000002,17,16
35798.07,1,24832.177920000002,25,25
60246.64,0,27244.584576,24,22
18249.22,1,24257.642112,19,17
43059.99,0,22991.088384000002,11,13
78026.55,0,34357.885056,11,10
7832.48,1,38675.755008,24,23
80915.51,0,19608.247296,16,18
78335.02,0,23742.652032,20,20
88423.98,0,25414.760448,15,16
59152.41,1,27440.924544,26,28
88799.49,0,20464.418304000003,17,15
36254.89,1,28702.650240000003,22,20
103177.22,0,16489.338624,24,22
45837.89,1,25836.408576,25,26
24457.4,1,21771.205632,25,26
40960.86,0,13975.543296000002,24,22
71629.9,0,13919.216256000002,24,23
73336.33,1,12892.454784000001,15,17
96886.61,0,17142.732288000003,26,28
22259.23,1,23580.108288000003,20,18
92994.12,0,15312.90816,26,28
96965.3,0,24627.791232000003,15,17
42249.19,0,19984.833792,21,20
44689.61,1,14694.920064000002,16,17
38226.31,1,20506.261248000003,25,23
59415.9,1,16875.581184000002,12,13
53981.88,0,43249.510656000006,11,9
42021.96,1,28326.063744000003,23,21
21613.01,1,14978.164608000001,26,28
40183.2,0,12559.320576,20,22
65385.14,0,16944.782976000002,24,22
87378.31,1,14986.211328000001,10,12
104815.96,1,25034.955264,17,17
93315.2,1,30775.485312,20,22
101409.77,1,13315.712256,25,23
59518.97,1,16750.052352000002,14,12
91119.76,1,12876.361344,19,19
82203.59,0,20414.52864,22,21
54219.98,1,17223.199488000002,14,12
49538.87,0,24706.649088000002,26,24
36304.49,1,16276.905216000001,18,16
31363.23,1,26332.086528000003,24,22
80003.7,1,14476.049280000001,25,27
89414.35,0,13373.648640000001,23,25
36073.28,1,29499.275520000003,19,20
55198.85,1,27262.287360000002,23,25
54985.11,0,15106.912128000002,23,21
71607.34,1,16856.269056,26,27
51513.6,1,23285.598336000003,17,19
91057.46,1,20651.102208,23,22
98822.44,0,28717.134336000003,21,19
41970.99,1,17961.888384,23,21
23474.45,1,24125.675904000003,24,23
58603.15,1,33364.919808,22,20
26828.58,1,27972.008064,23,21
64163.92,0,24822.521856000003,13,11
101183.83,0,16453.933056,17,18
108139.59,1,20649.492864,26,28
41516.07,1,27563.234688,21,23
26463.64,1,22289.4144,25,25
73790.65,0,14239.475712000001,24,26
78934.02,0,22332.866688000002,25,26
63721.95,0,19366.845696,12,14
47501.04,1,14524.329600000001,23,24
61965.29,0,19585.716480000003,10,9
52236.13,1,40771.120896,18,20
71576.91,0,46059.42528,26,24
26099.83,1,32220.676224000003,23,25
58135.24,1,14189.586048000001,26,28
64589.65,0,25659.380736000003,23,25
63458.77,0,27120.665088,22,23
56268.49,1,12018.580992000001,12,12
98607.08,1,17609.442048,26,26
53185.19,1,9709.172352000001,19,17
79589.74,0,23275.942272,20,21
82769.39,1,11474.622720000001,10,8
94790.43,1,15642.823680000001,13,14
76741.78,0,28681.728768,26,24
41659.92,1,35674.328448,25,25
56442.86,0,12221.358336000001,21,23
51598.75,1,19712.854656,20,20
109025.52,1,47295.401472000005,22,22
94194.79,0,16519.91616,20,19
56428.75,1,19704.807936,26,24
90159.31,0,18771.388416,16,14
26075.73,1,22366.662912,22,21
111639.22,0,31214.836224000002,13,14
90973.33,1,21568.428288000003,22,24
57919.82,1,19949.428224000003,25,26
55246.82,1,26864.779392,25,25
88686.76,0,22004.560512,14,12
82648.89,0,16463.58912,25,26
54913.0,1,13483.084032,21,19
52386.79,0,25039.783296,22,24
60122.38,0,28847.4912,26,26
28564.85,1,14608.015488000001,19,17
57943.56,0,19366.845696,23,21
21058.71,1,24220.627200000003,25,27
63930.84,0,17487.131904,17,17
90634.62,1,12874.752,22,24
35647.11,1,12301.825536,17,16
31008.17,1,21624.755328000003,23,23
68276.15,1,21309.323904,13,11
108173.08,1,19799.759232,12,13
71633.73,1,21357.604224000002,23,21
40032.92,1,43434.585216,20,19
33560.34,1,16949.611008,19,17
16611.88,1,18301.459968000003,24,25
98028.58,1,14366.613888000002,16,18
111051.08,1,24217.408512,22,20
56150.01,1,24857.927424,24,26
106947.55,1,10058.400000000001,15,15
29845.13,1,17165.263104,24,22
93547.51,0,15531.778944000002,19,17
99513.23,0,20944.002816,22,21
56910.78,1,31311.396864000002,10,8
83057.74,1,21840.407424,19,19
67415.69,0,25044.611328000003,11,11
66734.87,0,16740.396288,21,20
39875.07,1,17326.197504,15,15
78642.31,0,26457.615360000003,23,24
100835.39,1,26808.452352,25,26
39667.02,1,29597.445504000003,15,13
73722.14,1,19522.952064,23,21
68821.25,1,23097.305088,23,24
72682.16,0,27238.147200000003,11,13
51204.35,1,21224.028672,23,25
40172.19,0,32136.990336000003,9,9
68106.68,1,13747.016448,18,19
36459.11,1,39155.33952,22,23
31727.07,1,23481.938304000003,18,17
76207.24,1,15295.205376000002,24,24
69972.51,0,12493.337472000001,16,14
53983.36,1,15539.825664000002,22,21
70807.6,0,22181.588352000002,24,26
23976.31,1,17485.52256,20,21
68228.23,0,27342.75456,13,15
82154.39,0,11717.633664,22,21
75797.8,0,27465.064704,21,19
48158.33,1,9424.318464,18,18
88194.97,0,13961.059200000002,22,21
78619.15,1,17355.165696,21,22
10749.49,1,11073.896064,24,24
45501.72,1,28942.442496000003,19,17
94557.12,0,26327.258496000002,16,14
49223.17,0,16956.048384,21,20
74340.13,0,30820.546944,20,20
43447.51,1,15094.037376,24,26
73207.2,0,21827.532672,22,20
56315.55,0,17416.320768,20,21
88451.2,0,48471.831936,22,22
73717.21,0,24848.271360000002,16,16
42566.3,1,34021.53216,24,25
100555.55,1,11328.172416000001,26,27
70876.24,0,19102.91328,23,23
45396.08,1,40623.061248000005,17,15
83922.86,1,21896.734464,17,16
58454.68,1,39094.184448,17,19
54697.33,1,24362.249472000003,24,25
99530.63,1,14937.931008000001,24,23
34652.62,1,19928.506752,26,28
38964.07,1,29006.816256000002,25,25
69459.64,0,28839.444480000002,17,16
85719.19,0,28387.218816,16,17
97725.01,0,36181.271808000005,17,18
79409.18,0,34245.230976,18,17
78132.76,0,21050.219520000002,23,25
33076.95,1,16284.951936000001,23,22
102532.97,1,13446.06912,22,21
61576.96,1,22831.763328,20,18
42341.64,0,19170.505728,14,16
44807.23,1,18830.934144000003,21,20
34475.49,1,13597.347456000001,19,19
88703.99,0,28966.582656000002,8,7
26497.39,1,30487.412736000002,24,24
37772.38,1,34200.169344,14,14
36366.26,1,16785.45792,24,25
86969.67,0,26229.088512000002,20,18
66336.53,0,26702.235648,21,20
94703.61,0,31139.197056,19,21
62469.35,0,23036.150016000003,26,24
69446.0,0,10536.375168,10,10
41431.12,1,33558.041088000005,22,21
92355.13,1,13803.343488,11,13
54187.82,1,34737.69024,21,20
110579.69,1,13426.756992,8,9
76201.69,0,14645.030400000001,24,22
36162.63,1,32351.033088000004,21,20
85278.42,1,18784.263168,23,23
47073.01,1,23728.167936,26,26
58905.74,1,16857.8784,18,17
60066.42,0,33953.939712,18,17
109135.21,1,25812.268416000003,21,19
105369.8,1,22587.143040000003,21,22
43670.5,1,11299.204224000001,26,27
9932.41,1,17335.853568000002,25,27
75733.36,1,17292.401280000002,15,16
105274.72,1,36934.444800000005,11,13
37623.53,1,14239.475712000001,20,21
89310.88,0,16663.147776,24,25
30930.42,1,35870.668416,24,24
37882.53,1,19801.368576,23,22
105183.24,1,24193.268352000003,13,11
43818.77,1,26493.020928,17,18
20928.86,1,35447.410944,17,16
73286.48,0,32016.289536000004,26,24
69993.52,0,33194.329344000005,9,10
64722.36,0,17509.66272,25,26
38422.96,1,27725.778432000003,22,20
36905.68,1,19526.170752,26,25
57820.28,1,11284.720128,26,26
65083.01,0,17197.449984000003,20,19
47677.45,0,26311.165056,26,27
36678.46,1,31927.775616000003,24,25
48583.54,0,17892.686592000002,9,9
58585.31,1,18270.882432000002,17,18
64778.92,0,15872.959872000001,16,14
43587.95,0,21553.944192000003,15,13
108423.3,1,16043.550336,21,19
84418.79,0,32252.863104000004,13,12
92421.91,0,22295.851776000003,22,21
87702.3,0,23601.02976,26,26
43455.09,1,21718.09728,22,23
93137.56,0,17556.333696,20,22
95195.15,0,24341.328,22,22
101229.0,1,36273.004416,21,22
78567.61,0,15485.107968,12,11
75935.6,1,23530.218624,20,22
51663.86,1,16883.627904,16,14
61054.02,0,24125.675904000003,26,25
97943.25,1,14645.030400000001,22,20
48169.56,1,30751.345152,26,27
47201.21,1,36882.945792000006,25,26
57258.49,1,26185.636224,18,18
36798.46,1,22797.967104000003,22,20
34693.1,1,24730.789248,19,17
92917.67,0,36857.196288,20,22
71651.87,1,17466.210432,24,23
81142.7,0,29834.019072000003,24,22
61366.86,0,23502.859776,17,18
56416.89,1,23504.46912,17,16
75362.03,0,28781.508096,23,22
71270.59,0,15592.934016000001,25,27
64438.52,1,42462.54144,21,23
38647.46,1,24233.501952000002,15,17
44855.46,1,12337.231104,20,19
10967.39,1,16539.228288000002,24,23
56960.77,1,24964.144128,21,20
35890.54,1,12401.604864,10,9
46502.99,1,21730.972032,11,11
46144.98,1,21864.547584,25,24
33345.51,1,12982.578048000001,25,23
17279.44,1,24894.942336,23,22
67949.06,0,27389.425536000002,24,23
99899.91,0,35315.444736000005,22,20
90503.0,0,19300.862592,21,20
52928.26,1,40708.35648,25,24
33008.44,1,29665.037952000002,23,25
30251.29,1,19598.591232000002,25,24
54909.27,0,25768.816128000002,19,19
55297.94,1,28375.953408,25,25
84092.28,1,13438.022400000002,15,13
63002.44,1,17125.029504000002,23,21
77835.58,0,30973.434624,25,25
84254.07,0,43313.884416,22,22
88284.19,0,19798.149888,24,24
74342.04,0,16766.145792,9,8
28811.44,1,15570.4032,26,25
95642.3,0,26307.946368,22,23
109579.23,1,19394.204544,19,17
69301.75,0,17049.390336,16,18
37352.07,1,20990.673792,13,12
55184.95,1,36517.624704,26,27
65856.23,0,20829.739392000003,24,25
30759.81,1,19653.308928000002,20,21
58559.89,0,37388.279808,23,24
45156.81,1,29665.037952000002,21,19
74264.61,0,15481.889280000001,25,26
54354.76,0,18164.665728,26,24
65706.96,1,16376.684544000002,13,11
104019.68,0,17096.061312,23,25
38109.89,1,12948.781824000002,15,17
74187.36,0,15280.721280000002,21,20
89977.28,0,11080.33344,18,17
31903.84,1,17232.855552,17,15
65853.67,0,44052.573312,17,17
87335.12,0,21241.731456,20,19
46796.36,1,14049.573120000001,17,18
91383.64,1,13751.844480000002,17,17
81824.94,0,26161.496064000003,22,22
34649.26,1,30014.265600000002,26,25
73764.97,1,15787.66464,14,14
106675.7,1,15628.339584000001,12,14
69847.42,0,16801.55136,26,24
24856.49,1,28979.457408000002,24,24
82919.22,0,13457.334528000001,17,19
41588.51,1,31205.180160000004,10,9
83129.11,1,16460.370432,17,18
88874.65,0,16099.877376,20,21
84257.36,0,30231.52704,21,21
45760.07,1,37756.819584000004,18,19
46933.53,1,28953.707904000003,12,14
23790.14,1,15681.447936,26,24
28375.49,1,43016.155776,26,25
75477.1,0,19230.051456,19,18
65129.07,1,16994.67264,23,22
111362.22,1,23164.897536,7,5
35687.28,1,22210.556544000003,25,27
98601.0,0,22527.597312,16,16
53231.78,1,11199.424896,23,24
94218.19,0,32191.708032000002,20,21
81263.51,0,35869.059072000004,19,20
54703.25,1,33295.718016,20,22
10500.89,1,11931.676416,24,25
90264.82,1,14331.208320000002,25,27
49113.53,1,23317.785216,24,25
101867.37,1,17702.784,25,25
66753.22,0,26161.496064000003,9,8
73376.6,1,23972.788224,19,20
88618.45,0,37692.445824,23,22
73040.24,0,25385.792256,26,25
34030.93,1,13222.370304,24,22
56821.95,1,21106.546560000003,14,13
64923.48,0,38302.387200000005,25,25
41146.42,1,28628.620416,24,24
110735.02,1,15245.315712000001,9,10
17706.05,1,36667.293696,24,23
89345.83,0,32454.031104,19,17
50868.89,1,43956.012672000004,25,26
54280.78,1,15082.771968000001,23,21
73660.31,0,20314.749312,26,24
48490.33,1,34811.720064,24,24
33819.1,1,20404.872576,16,15
51490.11,1,28490.216832000002,12,13
33460.48,1,29026.128384000003,15,17
49032.8,1,23916.461184000003,17,18
39329.11,1,32426.672256,26,27
33468.46,1,31483.596672000003,21,22
96450.5,0,37262.750976,17,17
39290.67,1,43461.944064,21,22
77715.84,0,14023.823616000001,20,22
46265.56,1,16077.346560000002,14,16
110551.02,0,35935.042176,25,27
84873.1,1,21512.101248000003,21,23
61023.33,0,15740.993664000001,21,20
76951.78,0,35846.528256000005,22,20
69501.89,0,24616.525824,13,11
67426.19,1,18811.622016,26,27
66651.97,0,28261.689984,18,17
72741.76,1,25633.631232000003,16,17
51091.45,1,19226.832768,19,17
97229.5,1,10682.825472,22,24
62665.34,0,19088.429184,25,23
51834.8,1,17358.384384,24,25
68327.77,0,25371.30816,11,10
33991.07,1,24161.081472,17,15
48785.67,1,15509.248128000001,17,17
49115.3,0,15491.545344000002,20,20
38453.71,1,35083.6992,25,27
74118.42,1,20784.677760000002,26,24
81845.5,0,24931.957248000002,16,15
23929.63,1,24795.163008000003,25,26
55082.43,1,7908.316416000001,8,10
101511.69,0,22622.548608,14,13
110000.8,1,9266.602752,17,15
64814.22,0,15118.177536000001,25,24
45418.25,1,26151.84,17,17
98605.75,1,14603.187456000001,19,19
96097.48,0,19167.287040000003,13,14
104103.46,0,16003.316736,24,26
55345.56,1,6616.013184,18,19
102281.84,1,24088.660992,16,18
